file,label,Tachometer_harmonic_1_amplitude,Tachometer_harmonic_2_amplitude,Tachometer_harmonic_3_amplitude,Tachometer_harmonic_4_amplitude,Tachometer_harmonic_5_amplitude,Tachometer_harmonic_6_amplitude,Tachometer_harmonic_7_amplitude,Tachometer_harmonic_8_amplitude,Tachometer_harmonic_9_amplitude,Tachometer_harmonic_10_amplitude,Motor_harmonic_1_amplitude,Motor_harmonic_2_amplitude,Motor_harmonic_3_amplitude,Motor_harmonic_4_amplitude,Motor_harmonic_5_amplitude,Motor_harmonic_6_amplitude,Motor_harmonic_7_amplitude,Motor_harmonic_8_amplitude,Motor_harmonic_9_amplitude,Motor_harmonic_10_amplitude,Bearing 1 Z_harmonic_1_amplitude,Bearing 1 Z_harmonic_2_amplitude,Bearing 1 Z_harmonic_3_amplitude,Bearing 1 Z_harmonic_4_amplitude,Bearing 1 Z_harmonic_5_amplitude,Bearing 1 Z_harmonic_6_amplitude,Bearing 1 Z_harmonic_7_amplitude,Bearing 1 Z_harmonic_8_amplitude,Bearing 1 Z_harmonic_9_amplitude,Bearing 1 Z_harmonic_10_amplitude,Bearing 1 Y_harmonic_1_amplitude,Bearing 1 Y_harmonic_2_amplitude,Bearing 1 Y_harmonic_3_amplitude,Bearing 1 Y_harmonic_4_amplitude,Bearing 1 Y_harmonic_5_amplitude,Bearing 1 Y_harmonic_6_amplitude,Bearing 1 Y_harmonic_7_amplitude,Bearing 1 Y_harmonic_8_amplitude,Bearing 1 Y_harmonic_9_amplitude,Bearing 1 Y_harmonic_10_amplitude,Bearing 1 X_harmonic_1_amplitude,Bearing 1 X_harmonic_2_amplitude,Bearing 1 X_harmonic_3_amplitude,Bearing 1 X_harmonic_4_amplitude,Bearing 1 X_harmonic_5_amplitude,Bearing 1 X_harmonic_6_amplitude,Bearing 1 X_harmonic_7_amplitude,Bearing 1 X_harmonic_8_amplitude,Bearing 1 X_harmonic_9_amplitude,Bearing 1 X_harmonic_10_amplitude,Bearing 2 Z_harmonic_1_amplitude,Bearing 2 Z_harmonic_2_amplitude,Bearing 2 Z_harmonic_3_amplitude,Bearing 2 Z_harmonic_4_amplitude,Bearing 2 Z_harmonic_5_amplitude,Bearing 2 Z_harmonic_6_amplitude,Bearing 2 Z_harmonic_7_amplitude,Bearing 2 Z_harmonic_8_amplitude,Bearing 2 Z_harmonic_9_amplitude,Bearing 2 Z_harmonic_10_amplitude,Bearing 2 Y_harmonic_1_amplitude,Bearing 2 Y_harmonic_2_amplitude,Bearing 2 Y_harmonic_3_amplitude,Bearing 2 Y_harmonic_4_amplitude,Bearing 2 Y_harmonic_5_amplitude,Bearing 2 Y_harmonic_6_amplitude,Bearing 2 Y_harmonic_7_amplitude,Bearing 2 Y_harmonic_8_amplitude,Bearing 2 Y_harmonic_9_amplitude,Bearing 2 Y_harmonic_10_amplitude,Bearing 2 X_harmonic_1_amplitude,Bearing 2 X_harmonic_2_amplitude,Bearing 2 X_harmonic_3_amplitude,Bearing 2 X_harmonic_4_amplitude,Bearing 2 X_harmonic_5_amplitude,Bearing 2 X_harmonic_6_amplitude,Bearing 2 X_harmonic_7_amplitude,Bearing 2 X_harmonic_8_amplitude,Bearing 2 X_harmonic_9_amplitude,Bearing 2 X_harmonic_10_amplitude,Gearbox_harmonic_1_amplitude,Gearbox_harmonic_2_amplitude,Gearbox_harmonic_3_amplitude,Gearbox_harmonic_4_amplitude,Gearbox_harmonic_5_amplitude,Gearbox_harmonic_6_amplitude,Gearbox_harmonic_7_amplitude,Gearbox_harmonic_8_amplitude,Gearbox_harmonic_9_amplitude,Gearbox_harmonic_10_amplitude
(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 6.plk,1,3.904220719502716e-06,3.336683342864628e-06,1.8945115967849877e-06,1.4095211400957872e-07,1.5137690777575693e-06,3.594966601786332e-07,1.1226268933526705e-06,5.381041885017326e-07,1.729124974153945e-06,1.628559080623056e-06,8.373224838322112e-06,3.5440869240806734e-05,2.5355719088814685e-05,1.223197774462761e-05,1.9695008584943897e-06,5.642060079470518e-06,1.5848875178500557e-05,8.262058013798414e-06,1.0434788340793584e-05,8.54017907096414e-06,2.9824618573523246e-05,2.7200386793799925e-05,1.1715732800750775e-05,3.2975513126741776e-06,7.876302901067235e-06,7.33776004311074e-06,8.585513930523602e-06,7.061628323353237e-06,1.8687560618246706e-05,4.7493878090034135e-06,2.475212457143999e-05,3.599266937652404e-05,2.5427339769194048e-05,2.306968307825482e-05,1.840669671378185e-05,7.706820053915382e-06,1.2131191659037654e-05,1.0237037463888037e-05,2.1194982873108133e-06,9.143343575790895e-06,2.9864251336211162e-05,1.8101220448562628e-05,1.647156602928183e-05,1.0850992702770968e-05,5.341966703792663e-06,8.888654651757048e-06,2.2988014103996617e-05,4.529779325539762e-06,1.3089206017787192e-05,1.659516837668259e-06,2.180291300271403e-05,1.6394451808332018e-05,3.320294883969244e-05,2.0094350545637322e-05,6.883204848083772e-06,3.1080094346003524e-05,2.55812193426469e-05,3.482457735903432e-05,4.9073210490683846e-05,3.1590654044590286e-06,4.2256059639619655e-05,4.056070429201649e-05,2.6272982701211616e-05,1.0691164203171193e-05,3.9452972309839394e-05,1.959373220680736e-05,3.121473943115216e-05,1.817792064401436e-05,2.9461693731656276e-05,1.040813318656917e-05,3.3486792710134646e-05,1.5593075492859358e-05,2.1869964407166614e-05,1.6609484209278782e-05,1.1905755536500676e-05,1.4094872835457266e-05,3.5001765467513646e-06,4.883307382789477e-06,1.955893327758659e-05,1.0546850138932884e-05,3.977496708227058e-05,1.6519185104470782e-05,1.4235935150273819e-05,2.220057673633756e-05,2.025243466472344e-05,6.056544707213237e-06,4.2388813915225254e-06,7.5614224098890445e-06,8.107798386384811e-06,3.5029727928420437e-06
(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 7.plk,1,1.979008633265048e-06,3.0167423106979782e-06,9.791168013992913e-07,1.8622971050023762e-07,3.3510150943448274e-07,1.5416044994782792e-06,6.359121042123891e-07,1.604449318716876e-06,6.497067129603782e-07,1.3269015144889336e-06,4.6274724395897594e-05,1.1581540257630806e-05,2.759731912366747e-05,9.188104735655335e-06,2.1510204554662704e-05,1.0455930948954489e-05,9.732764742945848e-06,7.867129306998649e-06,5.7582265938430515e-06,1.1488858794074536e-05,5.246811489656234e-05,1.727582144526184e-05,1.4537363560616665e-05,2.1293561060121103e-05,1.3439726646109977e-05,6.8224148788300636e-06,4.340958847073336e-06,1.7156345643706004e-06,6.190121398262447e-07,6.163318088574067e-06,6.433866655569208e-05,1.8799511949153278e-05,2.594876978722713e-05,2.9796181206301013e-05,1.6121570410663832e-05,9.10677097717499e-06,9.611364158004925e-06,5.130104987515055e-06,7.617809842140176e-06,1.9374072256054057e-05,7.58801234486652e-06,2.7637471239168885e-05,1.6530488343692905e-06,7.043079889810072e-06,1.8794776243601337e-06,7.90176241219958e-06,8.05610895395973e-06,8.740167105422535e-06,1.2238753938177154e-05,7.718351893643593e-06,1.3708924690211615e-05,4.4008681383350116e-05,1.1737187880810534e-05,3.714744072918744e-05,7.015594230084491e-06,5.674981224184871e-05,1.3536696604303895e-05,1.404686831179811e-05,1.0461883684829552e-05,7.58468380444216e-06,7.287467575428252e-05,2.469930211710501e-05,5.3384837665503506e-05,1.8012166369756746e-05,6.046312561708836e-05,2.0732499947587883e-05,4.197018736725872e-05,1.935995099426248e-05,4.025518244564838e-05,4.646046915037416e-05,3.132334083933507e-05,6.513916512485665e-06,1.9752619346813283e-05,1.4203409704287602e-05,1.3649796272071838e-05,8.539022804909295e-06,1.2283748585951342e-05,2.6758357406958054e-05,1.8403938989810324e-05,1.713440119296898e-05,2.1067091014473268e-05,2.8009684624761144e-05,1.1288189786418593e-05,2.5105203374137715e-05,4.350303026248941e-06,6.929239445122663e-06,1.003119176229983e-05,4.213754897274991e-06,1.066501632734661e-05,4.26455418998052e-06
(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 8.plk,1,5.4470821908618364e-06,5.968381679661866e-06,1.9351295859545405e-06,3.543030012417834e-06,7.386606083956155e-07,9.773431217107536e-07,6.286595873690883e-07,1.3600293173957544e-06,1.4272073458138449e-06,5.040016450099306e-07,4.363543845859246e-05,2.658930833414236e-05,9.985478455877734e-06,1.5163666999990693e-05,5.700608315559964e-06,1.702840851988486e-05,8.253791017513903e-06,9.426143935711681e-06,8.8702025093626e-06,7.731436270204412e-06,3.207308966895264e-05,4.8518897246731217e-05,2.0539101308354325e-05,1.657691696486043e-05,1.4601784462487286e-05,8.312869557306313e-06,1.0699904277340747e-05,1.0120403732923103e-05,2.94525243823151e-06,3.1528494429673295e-06,1.4939425484125189e-05,4.044482296434935e-05,2.7851087003499865e-05,1.1277741285344649e-05,7.909620255945216e-06,1.937423147774344e-05,1.088792430177189e-05,1.5072576213770531e-05,7.979318439166286e-06,7.734877908486634e-06,1.8820438553849532e-05,6.260260977462397e-06,1.2147740081870291e-05,1.5059171074375773e-05,9.369667061755164e-06,5.581543740029623e-06,1.539720712444407e-05,5.2602887691412754e-06,3.3838468997295623e-06,9.234625156123064e-06,2.5389924622506242e-05,4.273483382336883e-05,1.6909243909504028e-05,3.6349066350433454e-06,5.1584907964799286e-05,2.2675697714613616e-05,3.5035387824818815e-05,2.5718709921979232e-05,3.2599540325553225e-05,3.0997347385418596e-05,3.3456171086771465e-05,4.532039489053127e-05,8.607996953590743e-06,4.3427414676375414e-05,6.630456332802467e-05,4.7282209990893786e-05,2.5380418634212332e-05,1.4540850375467486e-05,2.280989507765753e-05,4.324124288211559e-05,3.2808896044867755e-05,4.5049016431239367e-05,3.166437029931997e-06,1.3873913454294954e-06,1.975926900455562e-05,2.3958677989604844e-05,6.035504329632809e-06,1.787003217296168e-05,1.0911658450112855e-05,1.7252511918426584e-05,1.967581084850569e-05,9.013587768849042e-06,5.059412238727996e-06,1.3742410788821607e-05,1.1086829313941816e-05,2.3051885423024494e-05,1.3900854801736783e-05,9.35378321758963e-06,8.467352375371709e-06,3.0140411715447466e-06
(Fault) Bearing (1) Ball & Bearing (2) Inner Trial 9.plk,1,1.5933312390868166e-05,1.0756446082972717e-05,7.18841709843289e-06,3.855662254742873e-06,1.5891621147406689e-06,8.609761336544585e-07,2.9957067839004453e-06,1.47083920404048e-06,2.3641923510314254e-06,2.087879299351376e-06,1.3200258675769428e-05,1.6318964552819416e-05,1.2384009409123546e-05,9.40000812136704e-06,1.3689956322343232e-05,7.112947949404423e-06,2.0817117648052017e-05,2.482656556871076e-06,3.2688525812057722e-06,1.63064085327757e-05,3.9557608225282626e-05,2.1766341563810535e-05,1.491225256651804e-05,1.0434406234920493e-05,6.425181857555377e-06,8.799421021582569e-06,2.9979940456129383e-06,7.029632328849365e-06,1.6400820247401124e-05,7.5788446422680335e-06,3.2624958910323675e-05,2.5669087911235015e-05,3.5674279920871426e-05,2.436128155973819e-05,1.3971212494967528e-05,2.231556129703888e-05,8.933673405209669e-06,2.2042535476895687e-05,7.104629611273176e-06,8.598128084208778e-06,2.6703483831937956e-05,2.6308598753556355e-05,2.1389167344670027e-05,1.6518211025647142e-05,7.745619649826067e-06,3.988222231014199e-06,9.961365547195785e-06,3.561908573413383e-06,5.839929777946855e-06,5.4690529339124655e-06,3.6727542092827694e-05,3.625074697333256e-05,1.8802396186087752e-05,1.1775775753203679e-05,3.24074714296225e-05,4.65582322812364e-05,1.5816888079876245e-05,5.108372363985492e-05,4.6011941695560835e-06,1.8430915686013452e-05,9.167277252003411e-06,3.564864425056784e-05,3.2886468952866966e-05,1.5317119887851185e-05,2.3781704065605426e-05,3.900038321727352e-05,3.098882926434577e-05,2.2308834078842906e-05,1.8999237695650772e-05,1.8238277250085886e-05,3.44146851510967e-05,2.869610578419195e-05,6.7506621639107956e-06,4.132114021638408e-05,2.4522306851690206e-05,1.8580394043634458e-05,1.4136722227081925e-05,9.452339760171297e-06,1.390405946753759e-05,9.764638348912016e-06,6.436957602684941e-05,3.727488945234411e-05,2.5173678214772487e-06,1.1343574422827189e-05,6.1760344292337075e-06,1.6526032519175524e-05,1.0045506688504796e-05,1.0007163732465278e-05,1.0745041108437338e-05,8.013472167606592e-06
(NoFault) No Fault Trial 1.plk,0,0.0018921262339954001,0.0019042129736518026,0.001923697048548429,0.0018969239738645762,0.0018930390625123423,0.0018854065121583752,0.0019014262322885834,0.0018997877475753215,0.0018926513082733207,0.00190170757055038,2.5557335407500245e-05,5.238010610817991e-05,2.4253194891308024e-05,1.6047224487050453e-05,2.415908659434885e-05,1.6751089391148437e-05,1.3722732755161332e-05,6.72216886546495e-06,1.0330440223935709e-05,2.955785952888182e-07,2.7813939129073938e-05,1.4300442847066196e-05,1.699960652518472e-05,1.737113655963119e-05,9.059659848986468e-06,1.7938722976339996e-05,8.96245098663311e-06,9.667074812653538e-06,9.101884465980058e-06,1.0356457271582499e-05,2.7439022694581677e-05,1.7579494355030794e-05,8.427271657485295e-06,1.7136773137147473e-05,6.409655031026769e-06,2.318910458261827e-05,1.064020803908876e-05,2.5687553438033224e-06,2.986265804247006e-06,1.816820406746414e-06,3.65569872770112e-05,2.1345471563343112e-05,1.443502573591289e-05,1.1944950273088015e-05,1.0654949563755227e-05,1.1052953143107769e-05,1.0711635552872394e-05,3.4113753085392265e-06,4.803310518949617e-06,5.662891029069072e-06,3.644476220788832e-05,3.4043155236948557e-06,9.240290967704022e-06,2.3175539981023922e-05,1.2703227933813644e-05,1.1662169057280212e-05,5.083545495747437e-06,4.537285853269916e-06,2.5812416003895916e-06,8.26671500908603e-06,2.0068332821008375e-05,1.667171085899925e-05,7.419761529907224e-06,2.5413773509528942e-05,6.12747003017849e-06,1.559814689425489e-05,1.3334228190595458e-05,3.7437799694121274e-06,9.022140223331798e-06,3.6303154445070927e-06,1.7034342609700043e-05,7.271533644409526e-06,1.114077479970792e-05,1.6292556432938092e-05,1.4252068028399439e-05,3.66080170567563e-06,8.206437090297547e-06,3.4651122267055668e-06,1.1081350611422607e-05,1.029869195584718e-05,4.125620243594997e-05,1.1098040565964395e-05,8.46694506392573e-06,3.6713690955720263e-06,7.818471086907095e-06,1.3088721592383748e-05,7.558065367868296e-06,1.035609147254792e-05,8.796389168932979e-06,7.951946589553348e-06
(NoFault) No Fault Trial 10.plk,0,0.0016632062818641477,0.0016586655438220947,0.001645947993674307,0.001637836011068656,0.001689415047029296,0.0017024063866418998,0.0016842503799503912,0.0016928548900922407,0.001702445307405891,0.0017061687637707221,2.5594399170735053e-05,2.133042215141868e-05,1.8268852621602527e-05,1.6177851312586686e-05,1.0936500121209903e-05,8.379222591537703e-06,1.3945312307674331e-05,6.191040143525881e-06,6.042846331307187e-06,1.8260649696056765e-05,2.1464806080428534e-05,2.484855933183867e-05,1.6820894163015096e-05,2.1125290357236764e-05,2.1002376846475286e-05,7.683388381287035e-07,9.043652651242401e-06,1.2808227570782826e-05,9.561267214903801e-06,1.0115064144244355e-05,7.365539719023379e-05,2.283921257136275e-05,3.263814963173963e-05,4.3395992171932285e-06,4.201548545732731e-06,5.588460321009152e-06,1.5332572592144273e-05,1.8084988896012832e-05,6.253282422926421e-06,1.6881392972242163e-06,3.39638854478282e-05,3.622000741265106e-05,1.5991766606250542e-05,3.95787117800316e-06,1.617494769858217e-05,1.015287335675673e-05,1.0284269182082591e-05,4.075065234182155e-06,1.799527138003882e-05,1.6474820471318376e-05,5.088934188760438e-05,2.1329868702415807e-05,2.829883079779358e-06,1.501349018003655e-05,1.737816327117265e-05,1.1318992957534414e-05,6.9049297579471e-06,3.1859673912215436e-06,9.800777020582114e-06,5.952412660978645e-06,1.924953052457501e-05,2.3415012369324964e-05,2.1255790008030716e-05,3.4264738521386578e-06,3.1170949242222513e-06,7.771285931641044e-06,7.433191651665232e-06,5.372756397214381e-06,2.4301742005046432e-06,9.256534489357563e-06,2.3995300429671822e-05,5.289465944675678e-06,1.5121099407380708e-05,9.139701938463917e-06,5.695427972947453e-06,1.542437705112852e-05,4.369314323926962e-06,7.2622349550310924e-06,3.887607997088843e-06,1.08330342251356e-05,1.1526258850639104e-05,1.7434728547328385e-05,6.655851565462223e-06,9.426076365945073e-06,1.3862451296894607e-05,8.774084684310226e-06,1.2379978914718684e-05,9.286269252416997e-06,4.0066496616620405e-06,6.206444852191456e-06
(NoFault) No Fault Trial 11.plk,0,0.0023215103737797443,0.0023167567809211317,0.0023223764819475653,0.002307311449205118,0.0023891989666853836,0.0023528627517040604,0.0023453473440585093,0.002374168659415383,0.002338504132722518,0.002332014631023075,3.8225037230486164e-05,1.360452305764459e-05,2.791374474032794e-05,6.631685204695433e-06,1.1692746347994799e-05,1.6009440573487403e-05,9.878108183920158e-06,9.02759224363123e-06,3.4389515859529934e-06,8.603896870088459e-06,1.7645645942115437e-05,3.0558673103145325e-05,2.906865401663736e-05,8.961688836398645e-06,9.689834022716871e-06,1.4837124935036485e-05,8.824209028937968e-06,9.678835346165254e-06,4.978656037496206e-06,7.277548867901513e-06,2.7491844700796504e-05,2.222672387400759e-05,1.2817902354859944e-05,9.494682911213398e-06,2.0439408543411923e-06,1.4882075948338624e-05,9.069493204984287e-06,4.573085151228291e-06,3.3054763532518738e-06,1.0961553566937985e-05,5.821453899887556e-05,2.8260467541914354e-05,1.767708940163615e-05,1.394899012498263e-05,1.668931097715192e-05,9.078665410539469e-06,7.674422868222256e-06,9.348192123420354e-06,1.1620017681226863e-05,5.308477616614103e-06,2.721527255985481e-05,2.6323544878268053e-05,5.626487438657581e-06,1.2070299919069055e-05,1.2468327948058964e-05,9.14436077246453e-06,6.182031451807065e-06,7.661419878661725e-06,4.535948563106382e-06,2.6585372389854896e-06,2.172365538022101e-05,7.595260137252858e-06,2.9100320614652522e-05,2.219698708138987e-05,9.806865019654761e-06,5.768549161446543e-06,1.0187837269504702e-05,3.6341579806762104e-06,5.477582891154139e-06,1.6005226597956165e-05,1.5562338704587842e-05,1.7970875154680077e-05,3.927541215983999e-06,1.9726488494068662e-05,4.678650894512181e-06,5.777617484167449e-06,8.229271097264083e-06,7.992070209001902e-06,1.0506982981673105e-05,2.2214260156078402e-06,2.201080552567046e-05,2.0870992351998716e-05,1.941013670208264e-05,1.0486314660974229e-05,1.7066648807436723e-05,1.726026697314805e-05,1.6493154695561844e-05,6.277310957792613e-06,8.57684694946567e-06,6.514982407640799e-06
(NoFault) No Fault Trial 12.plk,0,0.0015977752176344893,0.001588915897002387,0.0015795421079162237,0.0015377724223785596,0.001624231089074668,0.001589461505574542,0.0015923723315144436,0.001621289761564519,0.0016095737853186708,0.0015952012588672296,3.9260256136810174e-05,2.5733992902454224e-05,4.880968585002486e-06,9.505755969327049e-06,3.301911437154935e-06,7.971246546716306e-06,6.592938907949908e-06,1.6812053503745516e-05,6.063383461690762e-06,5.496837501554856e-06,1.1151390916375837e-05,1.553767348329477e-05,6.531365096718003e-06,2.1218217323416677e-05,1.7435806690823703e-05,4.948208291931256e-06,3.086056438466959e-06,5.117255103548087e-06,1.5452966873528012e-05,5.4458750992829025e-06,4.357070897264191e-05,2.556120101044038e-05,1.3814614093794479e-05,1.402468311292179e-05,6.175548215876945e-06,1.2453464024040882e-05,1.379901086664065e-05,1.7405480278032415e-05,1.465227278889886e-05,1.4681405376066998e-05,5.205436549214733e-05,1.1136584133579568e-05,1.298868811094256e-05,1.7754687107342618e-05,1.5026355314187135e-05,1.0291981591662479e-05,1.129907694771469e-05,9.810188360892406e-06,7.185027577911426e-06,6.985666252857879e-06,1.7967146159101402e-05,9.02668251601026e-06,1.2285826917006339e-05,7.413847069795211e-06,2.0721501434318886e-05,1.0781884745627798e-05,1.1762467525591114e-05,8.085286477109653e-06,8.663595233302343e-06,1.2734441354210393e-05,3.11870252686001e-05,2.312918935828988e-05,2.3670161212561454e-05,1.859302354418751e-05,6.708456741779216e-06,1.0939358976039822e-05,9.360935858431293e-06,1.1630986862918379e-05,8.343530461688816e-06,3.268359778157583e-06,3.087317955919144e-05,1.206028359494364e-05,1.7267403497968327e-05,1.965859132900178e-06,2.29694829882356e-06,8.548525464036092e-06,5.887888902515023e-06,5.268619108332631e-06,5.586678318224923e-06,6.714864264414401e-06,3.922297781551846e-05,1.7732717923462767e-05,2.8328999108814562e-05,1.1728092168208107e-05,1.596110140348428e-05,6.350852430885759e-06,2.900673248270217e-06,3.279274016809747e-06,5.177189390423186e-06,5.227103366906328e-06
(NoFault) No Fault Trial 13.plk,0,0.0006213931821430099,0.0006270289843107624,0.0006241833391568574,0.0006366133941560403,0.0006165426614006227,0.0006464408104278795,0.0006466397386407326,0.0006523464020943813,0.0006402755231176358,0.000619089355604182,3.1649201298180545e-05,1.0385627419663119e-05,1.8984876106237972e-05,1.475274907957372e-06,1.2144063197260092e-05,3.0083997116065385e-06,6.72307680673473e-06,1.788644938771852e-05,1.0394547642507139e-05,1.3500728216079739e-05,2.7789576168966373e-05,1.0746956969572067e-05,6.890415594943258e-06,2.3896960673509922e-05,1.4243590540304336e-05,5.870039275900253e-06,2.236509749118331e-05,1.078089551512998e-05,6.623210846536219e-06,4.613852819094921e-06,5.0277510702879386e-05,1.0054109809294787e-05,2.2901663401579923e-05,1.9748088727296958e-05,1.188630648774036e-05,3.856611956762923e-06,1.273569203913143e-05,2.042183667198208e-05,2.809578301701855e-06,4.7226859263851684e-06,2.913416873565534e-05,2.6915845204218167e-05,2.1742254387055172e-05,1.1093922320600857e-05,1.0066031075839325e-05,6.912360646783269e-06,2.1700855737833186e-05,2.4770141193341014e-06,1.96600328968856e-05,1.113313624008098e-05,1.3339219051080428e-05,2.1553246352593116e-05,2.4428507707503467e-05,1.2216626430788648e-05,1.2266754370353726e-05,6.459254254644221e-06,8.411055371427639e-06,4.273225767764291e-06,1.24199472305253e-05,9.648036179462847e-06,4.335408676563939e-05,6.099934844933256e-06,3.4398569868440704e-06,1.136709924626366e-05,8.90114996489453e-06,5.635406681385142e-06,1.5129829291369511e-05,8.33807771716655e-06,1.613733516723356e-06,5.246374137692442e-06,5.706699337327613e-06,2.8785330552762286e-05,3.018973253842187e-05,5.5893337911181555e-06,1.2184054021638802e-05,3.848711399673148e-06,4.953869955923871e-06,9.353365215467477e-06,1.2570335425145318e-05,3.758697411926774e-06,3.610830809215622e-05,3.2436877174558344e-05,6.227951178531683e-06,2.0896380891657392e-06,3.716606696313463e-06,2.5259995798123264e-05,2.122187578666576e-05,3.7687253863527397e-06,6.847166473174631e-06,1.1520429021963344e-05
(NoFault) No Fault Trial 14.plk,0,0.0005222102107909708,0.0005131632410177714,0.0004924017960340066,0.0004610694038532317,0.0005335756291797669,0.0004952433323931544,0.0005042635486062051,0.0004919823003429762,0.0005110967787868181,0.0005188461678445144,3.9067221499794625e-05,1.1171507250756588e-05,1.8613685733105698e-05,1.296950792578153e-05,9.345908308665747e-06,1.2309289569674376e-05,8.03057467267023e-06,6.740187867172622e-06,1.2900885144079736e-05,1.0792346949771589e-05,2.502988117528542e-05,7.669249252399142e-06,1.61012593511945e-05,1.7846282533829267e-05,1.2473762978651283e-05,7.442621304365897e-06,9.855098539326661e-06,1.2191986133255887e-05,9.856715199764251e-06,2.5114627363734707e-06,4.231498556513183e-05,1.8332887309446123e-05,7.516109083255706e-06,2.388773923196722e-05,1.6452912290354643e-05,8.76426693689035e-06,1.0183781003223596e-05,5.287132532653318e-06,8.62278808695863e-06,3.4447187398918987e-06,1.0322899322713293e-05,2.2004473537794824e-05,6.9881505857699e-06,1.0230556890510021e-05,8.826347777214716e-06,1.110039617596757e-05,9.891344814884786e-06,7.749537611651169e-06,1.1946329078569943e-05,3.683071411145023e-06,1.322389659822358e-05,2.181461287534303e-05,3.546783469710301e-06,4.931139895527942e-06,1.159194797610208e-05,1.5188834048532434e-05,1.0216137716245878e-05,8.560169109389541e-06,1.7357070612789914e-05,1.1096394718605605e-05,4.375156219716193e-05,2.0009730309933616e-05,1.0803082289413535e-05,2.2787630270373148e-05,4.8428296050753006e-06,1.4707506159007538e-05,2.21877203028432e-05,5.448516582741672e-06,3.22068461903036e-06,5.664439280113082e-06,3.4535126895651106e-05,2.0094615101509486e-05,1.569383088784346e-05,1.3387296933739367e-05,6.3758131501533744e-06,8.012403578084914e-06,9.033982511403585e-06,2.1548959838024615e-06,7.813011946516122e-07,2.85601112615647e-06,2.112807666868026e-05,1.885295071091106e-05,1.5672513893286515e-05,3.4067732470889658e-06,8.023690846093676e-06,5.930607371645165e-06,5.582164616640883e-06,2.3536332831894986e-06,4.487336499340676e-06,8.842366911338449e-06
(NoFault) No Fault Trial 15.plk,0,8.429290754262703e-05,8.585558964479985e-05,5.228886689328232e-05,8.90010070922435e-06,6.86775357171094e-05,9.601245469146925e-05,0.00010261235297821392,0.00010447506124943421,6.483978851307908e-05,8.451305591406038e-05,1.2513211434630648e-05,3.0553145076334176e-05,3.511443696356801e-06,3.724291316300105e-06,8.238812220181645e-06,1.8918525257122646e-06,1.3232383971720233e-05,3.1710605019209965e-06,7.696041387106823e-06,5.594904432734263e-06,3.410867097648205e-05,5.447979955451474e-06,1.7708732318224383e-05,1.5172825583021192e-05,1.5510758323537918e-05,1.3709885612786905e-05,1.2939362420031883e-05,2.6662500933260724e-06,8.007641002402936e-06,1.0535975486011454e-05,4.4539004947124024e-05,2.2382667503420444e-05,9.201280791971774e-06,2.0963802779634586e-05,2.034373256405835e-05,1.4446596351897987e-05,1.0278700847639091e-05,7.843018195316774e-06,6.254201788131437e-06,9.164452727483028e-06,3.267394928329128e-05,2.1225490871333955e-05,2.5404574383550277e-05,1.3656037606321797e-05,5.9874574841051754e-06,5.0427860589382095e-06,8.97435723111732e-06,7.715310149570456e-06,8.375019932002626e-06,3.0000150645442073e-06,2.429251341432358e-05,8.285329374255808e-06,1.469882178909577e-05,2.2102314161970587e-05,7.89371958849523e-06,5.616756895419138e-06,7.273218064306972e-06,1.1393585032235326e-05,1.285884891246659e-05,1.8159111024273447e-06,1.8587347402530554e-05,2.2529028996453354e-05,2.811577574698592e-05,8.18874456915799e-06,6.8498251512936014e-06,4.8767733027703404e-06,1.883240368054668e-05,4.0467541182285346e-07,4.063772537133618e-06,2.527833404150764e-06,2.45805836006552e-05,3.2317682954177073e-05,2.2689005903206918e-05,1.5003678738996875e-05,1.126195910982381e-05,2.552782277850753e-06,3.855838560464034e-06,2.997591813440566e-06,2.9763518260228576e-06,2.298176940575518e-06,2.0073629621885162e-05,1.1949609233946208e-05,1.2982978070975505e-05,7.3668453433123554e-06,1.0356800663478802e-05,1.3263855047673532e-05,6.566213495190327e-06,1.6446641144085757e-05,4.137044264703442e-06,4.081207923310908e-06
