file,label,Tachometer_harmonic_1_amplitude,Tachometer_harmonic_2_amplitude,Tachometer_harmonic_3_amplitude,Tachometer_harmonic_4_amplitude,Tachometer_harmonic_5_amplitude,Tachometer_harmonic_6_amplitude,Tachometer_harmonic_7_amplitude,Tachometer_harmonic_8_amplitude,Tachometer_harmonic_9_amplitude,Tachometer_harmonic_10_amplitude,Motor_harmonic_1_amplitude,Motor_harmonic_2_amplitude,Motor_harmonic_3_amplitude,Motor_harmonic_4_amplitude,Motor_harmonic_5_amplitude,Motor_harmonic_6_amplitude,Motor_harmonic_7_amplitude,Motor_harmonic_8_amplitude,Motor_harmonic_9_amplitude,Motor_harmonic_10_amplitude,Bearing 1 Z_harmonic_1_amplitude,Bearing 1 Z_harmonic_2_amplitude,Bearing 1 Z_harmonic_3_amplitude,Bearing 1 Z_harmonic_4_amplitude,Bearing 1 Z_harmonic_5_amplitude,Bearing 1 Z_harmonic_6_amplitude,Bearing 1 Z_harmonic_7_amplitude,Bearing 1 Z_harmonic_8_amplitude,Bearing 1 Z_harmonic_9_amplitude,Bearing 1 Z_harmonic_10_amplitude,Bearing 1 Y_harmonic_1_amplitude,Bearing 1 Y_harmonic_2_amplitude,Bearing 1 Y_harmonic_3_amplitude,Bearing 1 Y_harmonic_4_amplitude,Bearing 1 Y_harmonic_5_amplitude,Bearing 1 Y_harmonic_6_amplitude,Bearing 1 Y_harmonic_7_amplitude,Bearing 1 Y_harmonic_8_amplitude,Bearing 1 Y_harmonic_9_amplitude,Bearing 1 Y_harmonic_10_amplitude,Bearing 1 X_harmonic_1_amplitude,Bearing 1 X_harmonic_2_amplitude,Bearing 1 X_harmonic_3_amplitude,Bearing 1 X_harmonic_4_amplitude,Bearing 1 X_harmonic_5_amplitude,Bearing 1 X_harmonic_6_amplitude,Bearing 1 X_harmonic_7_amplitude,Bearing 1 X_harmonic_8_amplitude,Bearing 1 X_harmonic_9_amplitude,Bearing 1 X_harmonic_10_amplitude,Bearing 2 Z_harmonic_1_amplitude,Bearing 2 Z_harmonic_2_amplitude,Bearing 2 Z_harmonic_3_amplitude,Bearing 2 Z_harmonic_4_amplitude,Bearing 2 Z_harmonic_5_amplitude,Bearing 2 Z_harmonic_6_amplitude,Bearing 2 Z_harmonic_7_amplitude,Bearing 2 Z_harmonic_8_amplitude,Bearing 2 Z_harmonic_9_amplitude,Bearing 2 Z_harmonic_10_amplitude,Bearing 2 Y_harmonic_1_amplitude,Bearing 2 Y_harmonic_2_amplitude,Bearing 2 Y_harmonic_3_amplitude,Bearing 2 Y_harmonic_4_amplitude,Bearing 2 Y_harmonic_5_amplitude,Bearing 2 Y_harmonic_6_amplitude,Bearing 2 Y_harmonic_7_amplitude,Bearing 2 Y_harmonic_8_amplitude,Bearing 2 Y_harmonic_9_amplitude,Bearing 2 Y_harmonic_10_amplitude,Bearing 2 X_harmonic_1_amplitude,Bearing 2 X_harmonic_2_amplitude,Bearing 2 X_harmonic_3_amplitude,Bearing 2 X_harmonic_4_amplitude,Bearing 2 X_harmonic_5_amplitude,Bearing 2 X_harmonic_6_amplitude,Bearing 2 X_harmonic_7_amplitude,Bearing 2 X_harmonic_8_amplitude,Bearing 2 X_harmonic_9_amplitude,Bearing 2 X_harmonic_10_amplitude,Gearbox_harmonic_1_amplitude,Gearbox_harmonic_2_amplitude,Gearbox_harmonic_3_amplitude,Gearbox_harmonic_4_amplitude,Gearbox_harmonic_5_amplitude,Gearbox_harmonic_6_amplitude,Gearbox_harmonic_7_amplitude,Gearbox_harmonic_8_amplitude,Gearbox_harmonic_9_amplitude,Gearbox_harmonic_10_amplitude
(Fault) Bearing (1) Ball & Bearing (2) Outer Trial 6.plk,1,0.0025839868479748374,0.0025124200270373515,0.002455863601967085,0.002821137050526596,0.003128654670096272,0.003117164871215395,0.0028517073007006226,0.0029545773051743926,0.0030057535285582023,0.0029223920201371175,2.285260063459332e-05,2.5858160224249736e-05,1.4007693007012439e-05,9.012668292957848e-06,2.1160138960354604e-05,1.353534577961554e-05,2.4279973884087397e-06,1.1022061794591522e-05,1.5571435793250865e-05,1.0078455824924713e-05,4.416717930150856e-05,4.767368237266976e-05,1.2582656929060221e-05,9.167365788681766e-06,1.0822658622688286e-05,7.996226354318213e-06,4.166566476052768e-06,7.5707773167175e-06,9.538280334763469e-06,4.1645306982517194e-06,4.527695149244555e-05,2.0068652003968226e-05,2.9202038188598743e-05,1.8417061908048735e-05,7.874666121767516e-06,1.1933348821290245e-05,9.631006185951546e-06,1.508149602643379e-05,3.615901899349636e-06,2.506143807581191e-06,4.8034702530125085e-05,3.9645779605298555e-05,1.9826778249089707e-05,6.907476526614776e-06,8.968222417844999e-06,5.6296487998618365e-06,2.7397042986041695e-06,3.7396762886275412e-06,1.0420331056776468e-05,8.055488585874773e-06,3.407229137620622e-05,1.7993476363443837e-05,7.832337370063666e-06,1.9481346715047333e-05,2.0565281458538148e-05,1.8462600029014234e-05,1.2000162261014516e-05,1.1603873149198174e-05,5.019248025292202e-06,5.478689794958419e-06,1.8031811328039027e-05,1.2825243979568668e-05,1.1635706259823041e-05,7.249158371719664e-06,1.2892338832887337e-05,3.786124545692272e-06,1.0681717688642092e-05,9.345223485564862e-06,1.0469515585889062e-05,4.8699749138789635e-06,4.450478196363138e-05,3.4638841923408116e-06,1.8198243287104544e-05,1.0287578845117939e-05,6.653401062170494e-06,2.2738818223024686e-06,1.5288232763361526e-05,5.6649389069538185e-06,2.6435934714148735e-06,4.876675314577102e-06,2.1115941476980808e-05,2.724810444557386e-05,1.632536434858234e-05,2.2685601303464168e-05,1.1079268773941793e-05,9.000768030615145e-06,5.528638294017404e-06,6.016468484094413e-06,6.8048200816021845e-06,6.548700096239575e-06
(Fault) Bearing (1) Ball & Bearing (2) Outer Trial 7.plk,1,0.0006354533679805553,0.0003331194552952063,0.0002782050631053306,0.0004569071553600195,0.00031166908738075545,0.0006359114278534886,0.0006247561992756173,0.0004303605645524851,0.0002873578883863486,0.0007515877947596661,2.0279912429997294e-05,5.79484357508294e-06,2.8999123309460913e-05,9.381541581939006e-06,1.0505239519606162e-05,1.0349967861600219e-05,4.57901840999063e-06,6.008702511060974e-06,7.737199280958088e-06,1.1380420761974819e-05,3.850201806923628e-05,7.653466018163198e-06,5.26413821847375e-06,2.9938846365594512e-05,1.2365790234141806e-05,6.475518072734935e-06,2.3666171693984975e-06,6.27067269295835e-06,8.954113837638783e-06,5.2797796941491295e-06,1.4513506779360259e-05,1.181886210085342e-05,1.8590955505007625e-05,1.0688560277237951e-05,9.10617177226411e-06,1.826751492486998e-05,7.414026278198903e-06,1.282466813572892e-05,3.003882649827822e-06,3.9162433030749784e-06,7.359231171000673e-05,3.141140168205778e-05,2.175624017370276e-05,7.508771559447596e-06,3.6843494550798663e-06,1.137070213307033e-05,7.939572078662365e-06,3.2401851389987404e-06,2.964300689752174e-06,1.3096215413720024e-05,2.416197152355113e-05,1.1703320384253347e-05,7.646972328376952e-06,1.0060900479148433e-05,6.125210176539842e-06,3.977070582644096e-06,1.525404910346599e-06,4.874432640105779e-06,6.197787786106516e-06,5.926018621572566e-06,4.307922864356195e-05,3.73744295142774e-05,2.099653367330127e-05,2.6035777559904546e-05,1.3288500392789237e-05,3.287900316440048e-06,1.2144865562595584e-05,6.827429606814011e-06,2.563464704868095e-06,5.216492551270594e-06,1.9653015923910353e-05,1.694219329287756e-05,1.5047803219747382e-05,1.001379219288367e-05,2.0275049438036274e-05,1.675378585238174e-05,9.282562529333805e-06,9.178351700454888e-06,3.942016439671142e-06,8.834626753771602e-06,3.111983462407623e-05,1.792686254622671e-05,2.5938317030605335e-05,7.696167003992533e-06,1.0702008716742933e-05,4.05837839399941e-06,6.351621947684675e-06,4.865312194311478e-06,8.915424862016093e-06,1.1165803017510955e-05
(Fault) Bearing (1) Ball & Bearing (2) Outer Trial 8.plk,1,0.001568517308026447,0.0011391299494004747,0.002014874851023518,0.002164586374152807,0.0017926866347003077,0.0017601800819219663,0.0015387060417817679,0.0017484837361828925,0.001967322411562397,0.001968196889868839,2.9950033006962214e-05,3.5151075677013975e-05,1.8383630763201317e-05,2.8841265043428513e-05,4.950443694678677e-06,2.2513989217048152e-05,1.5797050578324943e-05,1.0929761254564461e-05,6.397129229442008e-06,1.6023073148630306e-05,8.209839065906797e-06,1.7465393904511503e-05,1.7448836465591456e-05,1.3842333919979201e-05,1.1275707496017602e-05,1.4322899474661567e-05,6.8324642692016355e-06,9.196272079611436e-06,1.8633536503999622e-05,9.427314121303951e-06,1.5216031802180856e-05,9.113490022594161e-06,8.740770925564554e-06,1.8120273955868718e-05,8.88536741727821e-06,3.495789078612759e-06,1.5503715435481037e-05,1.689004283233573e-05,9.357891728873407e-06,1.1185269213101995e-05,3.062434890249177e-05,2.9635561024262156e-05,1.9531445114553282e-05,5.044670730143364e-06,7.374781547738608e-06,2.942306168936066e-06,3.705310546812943e-06,6.358893527757507e-06,6.685943902632333e-06,4.967100333459407e-06,3.98716641954377e-05,4.410701343981696e-05,1.4566463132319046e-05,6.76683635140016e-06,2.0786269844406416e-05,1.560550473650597e-05,9.496610538148353e-06,7.410330386385823e-06,8.631041002456692e-06,7.011289936259688e-06,4.189476789546279e-05,2.2376120188283436e-05,2.1628671469777723e-05,4.8925884916378355e-06,1.3387085410258604e-05,1.1457384526467297e-05,7.147296586315469e-06,3.266574549950516e-06,2.5489493874398485e-06,9.926256272379072e-06,3.0940248165811345e-05,2.3632506815297934e-05,5.701538759908769e-06,1.1303641131589045e-05,2.415532629704173e-05,1.384194494590505e-05,2.7933329404039602e-06,5.245490173618298e-06,3.141083557998616e-06,3.7754211072455844e-06,4.136870823559421e-05,2.4161125068100795e-05,2.359419218966421e-06,3.0319932173628193e-05,1.2772743419004088e-05,8.342901275602638e-07,7.391522058361988e-06,1.299286444848349e-06,7.037350109217284e-06,1.492444373014336e-05
(Fault) Bearing (1) Ball & Bearing (2) Outer Trial 9.plk,1,0.0016628430732508474,0.0004161241673278352,0.001427677690290359,0.0014791284009255904,0.0009778259866447868,0.0014636566489575728,0.0010448978686738882,0.0007296689627534072,0.001056823782692093,0.000889775350368373,3.984074606842258e-05,6.910007330177012e-06,6.8656994847806014e-06,6.225498363966e-06,1.6515493024901866e-05,1.0210488374775439e-05,1.0503626702234943e-05,9.720607176411939e-06,7.393240329313315e-06,1.0276999738962813e-05,1.1788398108277216e-05,3.1675002838647554e-05,2.0756821012149005e-05,1.670902608958482e-05,6.8998776362237365e-06,2.4570359738364157e-06,1.0398558732160676e-05,3.984051758859401e-06,3.2610273632263882e-06,9.91027920610368e-06,3.9180908791763974e-06,1.4825185873186718e-05,9.659634131482481e-06,1.0837865602675759e-05,2.5719725563129898e-06,7.2974687486844515e-06,1.6987493623317867e-06,1.528127113101223e-05,9.398304367771152e-06,4.7285040967894645e-06,7.2062617520717624e-06,4.293840996341009e-05,1.6763850665197796e-05,4.3452103025091505e-06,1.7130015333282543e-05,1.2479921597276714e-05,7.491051363979159e-06,3.6911464466051583e-06,1.1883291723814182e-05,5.790644325521944e-06,3.478521536595715e-05,5.570023549144487e-05,2.900441579085937e-05,3.138976913757637e-05,1.3215228100887541e-05,8.644265813116454e-06,2.161634325725207e-05,8.142746520797957e-06,9.118193500056168e-06,4.686326341646651e-06,2.0985845710407056e-05,2.3812182759757494e-05,1.516728513148794e-05,1.4792287824684872e-05,1.0385875114719691e-05,2.3174870201837924e-06,9.649381851500202e-06,4.105822292951057e-06,7.1098964273429265e-06,5.2601546470175e-06,1.2399519471410245e-05,1.1998324179518586e-05,1.2866498595922958e-05,2.2144803778909342e-06,7.758966549678614e-06,4.012425938684162e-06,1.2820736979889465e-05,1.1943155010632743e-05,1.3495893194912056e-05,8.287410198566973e-06,5.292701862425776e-05,1.848430399350832e-05,1.7071148483329917e-05,1.927155918728542e-05,6.628819272295422e-06,1.1509035390396991e-05,7.803620730038379e-06,5.258786432861627e-06,9.739027612863039e-06,1.4712201706976934e-05
(NoFault) No Fault Trial 1.plk,0,0.0018921262339954001,0.0019042129736518026,0.001923697048548429,0.0018969239738645762,0.0018930390625123423,0.0018854065121583752,0.0019014262322885834,0.0018997877475753215,0.0018926513082733207,0.00190170757055038,2.5557335407500245e-05,5.238010610817991e-05,2.4253194891308024e-05,1.6047224487050453e-05,2.415908659434885e-05,1.6751089391148437e-05,1.3722732755161332e-05,6.72216886546495e-06,1.0330440223935709e-05,2.955785952888182e-07,2.7813939129073938e-05,1.4300442847066196e-05,1.699960652518472e-05,1.737113655963119e-05,9.059659848986468e-06,1.7938722976339996e-05,8.96245098663311e-06,9.667074812653538e-06,9.101884465980058e-06,1.0356457271582499e-05,2.7439022694581677e-05,1.7579494355030794e-05,8.427271657485295e-06,1.7136773137147473e-05,6.409655031026769e-06,2.318910458261827e-05,1.064020803908876e-05,2.5687553438033224e-06,2.986265804247006e-06,1.816820406746414e-06,3.65569872770112e-05,2.1345471563343112e-05,1.443502573591289e-05,1.1944950273088015e-05,1.0654949563755227e-05,1.1052953143107769e-05,1.0711635552872394e-05,3.4113753085392265e-06,4.803310518949617e-06,5.662891029069072e-06,3.644476220788832e-05,3.4043155236948557e-06,9.240290967704022e-06,2.3175539981023922e-05,1.2703227933813644e-05,1.1662169057280212e-05,5.083545495747437e-06,4.537285853269916e-06,2.5812416003895916e-06,8.26671500908603e-06,2.0068332821008375e-05,1.667171085899925e-05,7.419761529907224e-06,2.5413773509528942e-05,6.12747003017849e-06,1.559814689425489e-05,1.3334228190595458e-05,3.7437799694121274e-06,9.022140223331798e-06,3.6303154445070927e-06,1.7034342609700043e-05,7.271533644409526e-06,1.114077479970792e-05,1.6292556432938092e-05,1.4252068028399439e-05,3.66080170567563e-06,8.206437090297547e-06,3.4651122267055668e-06,1.1081350611422607e-05,1.029869195584718e-05,4.125620243594997e-05,1.1098040565964395e-05,8.46694506392573e-06,3.6713690955720263e-06,7.818471086907095e-06,1.3088721592383748e-05,7.558065367868296e-06,1.035609147254792e-05,8.796389168932979e-06,7.951946589553348e-06
(NoFault) No Fault Trial 10.plk,0,0.0016632062818641477,0.0016586655438220947,0.001645947993674307,0.001637836011068656,0.001689415047029296,0.0017024063866418998,0.0016842503799503912,0.0016928548900922407,0.001702445307405891,0.0017061687637707221,2.5594399170735053e-05,2.133042215141868e-05,1.8268852621602527e-05,1.6177851312586686e-05,1.0936500121209903e-05,8.379222591537703e-06,1.3945312307674331e-05,6.191040143525881e-06,6.042846331307187e-06,1.8260649696056765e-05,2.1464806080428534e-05,2.484855933183867e-05,1.6820894163015096e-05,2.1125290357236764e-05,2.1002376846475286e-05,7.683388381287035e-07,9.043652651242401e-06,1.2808227570782826e-05,9.561267214903801e-06,1.0115064144244355e-05,7.365539719023379e-05,2.283921257136275e-05,3.263814963173963e-05,4.3395992171932285e-06,4.201548545732731e-06,5.588460321009152e-06,1.5332572592144273e-05,1.8084988896012832e-05,6.253282422926421e-06,1.6881392972242163e-06,3.39638854478282e-05,3.622000741265106e-05,1.5991766606250542e-05,3.95787117800316e-06,1.617494769858217e-05,1.015287335675673e-05,1.0284269182082591e-05,4.075065234182155e-06,1.799527138003882e-05,1.6474820471318376e-05,5.088934188760438e-05,2.1329868702415807e-05,2.829883079779358e-06,1.501349018003655e-05,1.737816327117265e-05,1.1318992957534414e-05,6.9049297579471e-06,3.1859673912215436e-06,9.800777020582114e-06,5.952412660978645e-06,1.924953052457501e-05,2.3415012369324964e-05,2.1255790008030716e-05,3.4264738521386578e-06,3.1170949242222513e-06,7.771285931641044e-06,7.433191651665232e-06,5.372756397214381e-06,2.4301742005046432e-06,9.256534489357563e-06,2.3995300429671822e-05,5.289465944675678e-06,1.5121099407380708e-05,9.139701938463917e-06,5.695427972947453e-06,1.542437705112852e-05,4.369314323926962e-06,7.2622349550310924e-06,3.887607997088843e-06,1.08330342251356e-05,1.1526258850639104e-05,1.7434728547328385e-05,6.655851565462223e-06,9.426076365945073e-06,1.3862451296894607e-05,8.774084684310226e-06,1.2379978914718684e-05,9.286269252416997e-06,4.0066496616620405e-06,6.206444852191456e-06
(NoFault) No Fault Trial 11.plk,0,0.0023215103737797443,0.0023167567809211317,0.0023223764819475653,0.002307311449205118,0.0023891989666853836,0.0023528627517040604,0.0023453473440585093,0.002374168659415383,0.002338504132722518,0.002332014631023075,3.8225037230486164e-05,1.360452305764459e-05,2.791374474032794e-05,6.631685204695433e-06,1.1692746347994799e-05,1.6009440573487403e-05,9.878108183920158e-06,9.02759224363123e-06,3.4389515859529934e-06,8.603896870088459e-06,1.7645645942115437e-05,3.0558673103145325e-05,2.906865401663736e-05,8.961688836398645e-06,9.689834022716871e-06,1.4837124935036485e-05,8.824209028937968e-06,9.678835346165254e-06,4.978656037496206e-06,7.277548867901513e-06,2.7491844700796504e-05,2.222672387400759e-05,1.2817902354859944e-05,9.494682911213398e-06,2.0439408543411923e-06,1.4882075948338624e-05,9.069493204984287e-06,4.573085151228291e-06,3.3054763532518738e-06,1.0961553566937985e-05,5.821453899887556e-05,2.8260467541914354e-05,1.767708940163615e-05,1.394899012498263e-05,1.668931097715192e-05,9.078665410539469e-06,7.674422868222256e-06,9.348192123420354e-06,1.1620017681226863e-05,5.308477616614103e-06,2.721527255985481e-05,2.6323544878268053e-05,5.626487438657581e-06,1.2070299919069055e-05,1.2468327948058964e-05,9.14436077246453e-06,6.182031451807065e-06,7.661419878661725e-06,4.535948563106382e-06,2.6585372389854896e-06,2.172365538022101e-05,7.595260137252858e-06,2.9100320614652522e-05,2.219698708138987e-05,9.806865019654761e-06,5.768549161446543e-06,1.0187837269504702e-05,3.6341579806762104e-06,5.477582891154139e-06,1.6005226597956165e-05,1.5562338704587842e-05,1.7970875154680077e-05,3.927541215983999e-06,1.9726488494068662e-05,4.678650894512181e-06,5.777617484167449e-06,8.229271097264083e-06,7.992070209001902e-06,1.0506982981673105e-05,2.2214260156078402e-06,2.201080552567046e-05,2.0870992351998716e-05,1.941013670208264e-05,1.0486314660974229e-05,1.7066648807436723e-05,1.726026697314805e-05,1.6493154695561844e-05,6.277310957792613e-06,8.57684694946567e-06,6.514982407640799e-06
(NoFault) No Fault Trial 12.plk,0,0.0015977752176344893,0.001588915897002387,0.0015795421079162237,0.0015377724223785596,0.001624231089074668,0.001589461505574542,0.0015923723315144436,0.001621289761564519,0.0016095737853186708,0.0015952012588672296,3.9260256136810174e-05,2.5733992902454224e-05,4.880968585002486e-06,9.505755969327049e-06,3.301911437154935e-06,7.971246546716306e-06,6.592938907949908e-06,1.6812053503745516e-05,6.063383461690762e-06,5.496837501554856e-06,1.1151390916375837e-05,1.553767348329477e-05,6.531365096718003e-06,2.1218217323416677e-05,1.7435806690823703e-05,4.948208291931256e-06,3.086056438466959e-06,5.117255103548087e-06,1.5452966873528012e-05,5.4458750992829025e-06,4.357070897264191e-05,2.556120101044038e-05,1.3814614093794479e-05,1.402468311292179e-05,6.175548215876945e-06,1.2453464024040882e-05,1.379901086664065e-05,1.7405480278032415e-05,1.465227278889886e-05,1.4681405376066998e-05,5.205436549214733e-05,1.1136584133579568e-05,1.298868811094256e-05,1.7754687107342618e-05,1.5026355314187135e-05,1.0291981591662479e-05,1.129907694771469e-05,9.810188360892406e-06,7.185027577911426e-06,6.985666252857879e-06,1.7967146159101402e-05,9.02668251601026e-06,1.2285826917006339e-05,7.413847069795211e-06,2.0721501434318886e-05,1.0781884745627798e-05,1.1762467525591114e-05,8.085286477109653e-06,8.663595233302343e-06,1.2734441354210393e-05,3.11870252686001e-05,2.312918935828988e-05,2.3670161212561454e-05,1.859302354418751e-05,6.708456741779216e-06,1.0939358976039822e-05,9.360935858431293e-06,1.1630986862918379e-05,8.343530461688816e-06,3.268359778157583e-06,3.087317955919144e-05,1.206028359494364e-05,1.7267403497968327e-05,1.965859132900178e-06,2.29694829882356e-06,8.548525464036092e-06,5.887888902515023e-06,5.268619108332631e-06,5.586678318224923e-06,6.714864264414401e-06,3.922297781551846e-05,1.7732717923462767e-05,2.8328999108814562e-05,1.1728092168208107e-05,1.596110140348428e-05,6.350852430885759e-06,2.900673248270217e-06,3.279274016809747e-06,5.177189390423186e-06,5.227103366906328e-06
(NoFault) No Fault Trial 13.plk,0,0.0006213931821430099,0.0006270289843107624,0.0006241833391568574,0.0006366133941560403,0.0006165426614006227,0.0006464408104278795,0.0006466397386407326,0.0006523464020943813,0.0006402755231176358,0.000619089355604182,3.1649201298180545e-05,1.0385627419663119e-05,1.8984876106237972e-05,1.475274907957372e-06,1.2144063197260092e-05,3.0083997116065385e-06,6.72307680673473e-06,1.788644938771852e-05,1.0394547642507139e-05,1.3500728216079739e-05,2.7789576168966373e-05,1.0746956969572067e-05,6.890415594943258e-06,2.3896960673509922e-05,1.4243590540304336e-05,5.870039275900253e-06,2.236509749118331e-05,1.078089551512998e-05,6.623210846536219e-06,4.613852819094921e-06,5.0277510702879386e-05,1.0054109809294787e-05,2.2901663401579923e-05,1.9748088727296958e-05,1.188630648774036e-05,3.856611956762923e-06,1.273569203913143e-05,2.042183667198208e-05,2.809578301701855e-06,4.7226859263851684e-06,2.913416873565534e-05,2.6915845204218167e-05,2.1742254387055172e-05,1.1093922320600857e-05,1.0066031075839325e-05,6.912360646783269e-06,2.1700855737833186e-05,2.4770141193341014e-06,1.96600328968856e-05,1.113313624008098e-05,1.3339219051080428e-05,2.1553246352593116e-05,2.4428507707503467e-05,1.2216626430788648e-05,1.2266754370353726e-05,6.459254254644221e-06,8.411055371427639e-06,4.273225767764291e-06,1.24199472305253e-05,9.648036179462847e-06,4.335408676563939e-05,6.099934844933256e-06,3.4398569868440704e-06,1.136709924626366e-05,8.90114996489453e-06,5.635406681385142e-06,1.5129829291369511e-05,8.33807771716655e-06,1.613733516723356e-06,5.246374137692442e-06,5.706699337327613e-06,2.8785330552762286e-05,3.018973253842187e-05,5.5893337911181555e-06,1.2184054021638802e-05,3.848711399673148e-06,4.953869955923871e-06,9.353365215467477e-06,1.2570335425145318e-05,3.758697411926774e-06,3.610830809215622e-05,3.2436877174558344e-05,6.227951178531683e-06,2.0896380891657392e-06,3.716606696313463e-06,2.5259995798123264e-05,2.122187578666576e-05,3.7687253863527397e-06,6.847166473174631e-06,1.1520429021963344e-05
(NoFault) No Fault Trial 14.plk,0,0.0005222102107909708,0.0005131632410177714,0.0004924017960340066,0.0004610694038532317,0.0005335756291797669,0.0004952433323931544,0.0005042635486062051,0.0004919823003429762,0.0005110967787868181,0.0005188461678445144,3.9067221499794625e-05,1.1171507250756588e-05,1.8613685733105698e-05,1.296950792578153e-05,9.345908308665747e-06,1.2309289569674376e-05,8.03057467267023e-06,6.740187867172622e-06,1.2900885144079736e-05,1.0792346949771589e-05,2.502988117528542e-05,7.669249252399142e-06,1.61012593511945e-05,1.7846282533829267e-05,1.2473762978651283e-05,7.442621304365897e-06,9.855098539326661e-06,1.2191986133255887e-05,9.856715199764251e-06,2.5114627363734707e-06,4.231498556513183e-05,1.8332887309446123e-05,7.516109083255706e-06,2.388773923196722e-05,1.6452912290354643e-05,8.76426693689035e-06,1.0183781003223596e-05,5.287132532653318e-06,8.62278808695863e-06,3.4447187398918987e-06,1.0322899322713293e-05,2.2004473537794824e-05,6.9881505857699e-06,1.0230556890510021e-05,8.826347777214716e-06,1.110039617596757e-05,9.891344814884786e-06,7.749537611651169e-06,1.1946329078569943e-05,3.683071411145023e-06,1.322389659822358e-05,2.181461287534303e-05,3.546783469710301e-06,4.931139895527942e-06,1.159194797610208e-05,1.5188834048532434e-05,1.0216137716245878e-05,8.560169109389541e-06,1.7357070612789914e-05,1.1096394718605605e-05,4.375156219716193e-05,2.0009730309933616e-05,1.0803082289413535e-05,2.2787630270373148e-05,4.8428296050753006e-06,1.4707506159007538e-05,2.21877203028432e-05,5.448516582741672e-06,3.22068461903036e-06,5.664439280113082e-06,3.4535126895651106e-05,2.0094615101509486e-05,1.569383088784346e-05,1.3387296933739367e-05,6.3758131501533744e-06,8.012403578084914e-06,9.033982511403585e-06,2.1548959838024615e-06,7.813011946516122e-07,2.85601112615647e-06,2.112807666868026e-05,1.885295071091106e-05,1.5672513893286515e-05,3.4067732470889658e-06,8.023690846093676e-06,5.930607371645165e-06,5.582164616640883e-06,2.3536332831894986e-06,4.487336499340676e-06,8.842366911338449e-06
(NoFault) No Fault Trial 15.plk,0,8.429290754262703e-05,8.585558964479985e-05,5.228886689328232e-05,8.90010070922435e-06,6.86775357171094e-05,9.601245469146925e-05,0.00010261235297821392,0.00010447506124943421,6.483978851307908e-05,8.451305591406038e-05,1.2513211434630648e-05,3.0553145076334176e-05,3.511443696356801e-06,3.724291316300105e-06,8.238812220181645e-06,1.8918525257122646e-06,1.3232383971720233e-05,3.1710605019209965e-06,7.696041387106823e-06,5.594904432734263e-06,3.410867097648205e-05,5.447979955451474e-06,1.7708732318224383e-05,1.5172825583021192e-05,1.5510758323537918e-05,1.3709885612786905e-05,1.2939362420031883e-05,2.6662500933260724e-06,8.007641002402936e-06,1.0535975486011454e-05,4.4539004947124024e-05,2.2382667503420444e-05,9.201280791971774e-06,2.0963802779634586e-05,2.034373256405835e-05,1.4446596351897987e-05,1.0278700847639091e-05,7.843018195316774e-06,6.254201788131437e-06,9.164452727483028e-06,3.267394928329128e-05,2.1225490871333955e-05,2.5404574383550277e-05,1.3656037606321797e-05,5.9874574841051754e-06,5.0427860589382095e-06,8.97435723111732e-06,7.715310149570456e-06,8.375019932002626e-06,3.0000150645442073e-06,2.429251341432358e-05,8.285329374255808e-06,1.469882178909577e-05,2.2102314161970587e-05,7.89371958849523e-06,5.616756895419138e-06,7.273218064306972e-06,1.1393585032235326e-05,1.285884891246659e-05,1.8159111024273447e-06,1.8587347402530554e-05,2.2529028996453354e-05,2.811577574698592e-05,8.18874456915799e-06,6.8498251512936014e-06,4.8767733027703404e-06,1.883240368054668e-05,4.0467541182285346e-07,4.063772537133618e-06,2.527833404150764e-06,2.45805836006552e-05,3.2317682954177073e-05,2.2689005903206918e-05,1.5003678738996875e-05,1.126195910982381e-05,2.552782277850753e-06,3.855838560464034e-06,2.997591813440566e-06,2.9763518260228576e-06,2.298176940575518e-06,2.0073629621885162e-05,1.1949609233946208e-05,1.2982978070975505e-05,7.3668453433123554e-06,1.0356800663478802e-05,1.3263855047673532e-05,6.566213495190327e-06,1.6446641144085757e-05,4.137044264703442e-06,4.081207923310908e-06
